Column1,id_user,id_post,date,time,half_day,views,reposts,likes,comments,id_post_origin,link_clicks,donation_tag,donation_val,house_buy
2439,401348,527194504,13/11/2017,04:56,pm,70,0,7,5,260694398,FALSE,FALSE,0,FALSE
2440,440862,307007381,13/11/2017,10:36,pm,137,0,41,6,934711170,FALSE,FALSE,0,FALSE
2441,627974,605534789,13/11/2017,04:02,pm,37,0,1,2,738442105,FALSE,FALSE,0,FALSE
2442,519656,588121261,13/11/2017,00:49,pm,30,0,1,2,290214736,FALSE,FALSE,0,FALSE
2443,519984,558560494,13/11/2017,12:29,pm,6,0,2,0,749538006,FALSE,FALSE,0,FALSE
2444,336644,814892775,13/11/2017,06:28,pm,42,0,8,1,393577058,FALSE,FALSE,0,FALSE
2445,137532,995633147,13/11/2017,08:26,pm,67,1,20,6,314426257,FALSE,FALSE,0,FALSE
2446,565215,793569439,13/11/2017,03:08,pm,20,0,5,0,712790519,FALSE,FALSE,0,FALSE
2447,250603,809946282,13/11/2017,00:27,pm,8,0,2,0,522292224,FALSE,FALSE,0,FALSE
2448,516232,603518083,13/11/2017,05:50,pm,13,0,5,0,899734195,FALSE,FALSE,0,FALSE
2449,466061,596242571,13/11/2017,06:03,pm,113,1,45,11,552620481,FALSE,FALSE,0,FALSE
2450,975492,763632999,13/11/2017,09:17,pm,236,0,47,18,613265581,TRUE,FALSE,0,FALSE
2451,253899,330250640,13/11/2017,02:48,pm,9,1,3,0,372247432,FALSE,FALSE,0,FALSE
2452,493563,215519256,13/11/2017,12:23,pm,26,1,6,1,937467500,FALSE,FALSE,0,FALSE
2453,187411,369472998,13/11/2017,03:51,pm,53,0,26,4,726535575,FALSE,FALSE,0,FALSE
2454,245427,241562454,13/11/2017,09:49,pm,32,1,1,1,478262639,FALSE,FALSE,0,FALSE
2455,521956,528201312,13/11/2017,12:46,pm,44,0,17,3,164836386,FALSE,FALSE,0,FALSE
2456,468231,416628097,13/11/2017,01:52,pm,46,1,9,4,146958613,FALSE,FALSE,0,FALSE
2457,554146,578175995,13/11/2017,10:21,pm,16,0,7,1,996110160,FALSE,FALSE,0,FALSE
2458,718594,536107227,13/11/2017,02:57,pm,56,0,11,2,705605267,FALSE,FALSE,0,FALSE
2459,914849,625781400,13/11/2017,00:44,pm,83,0,12,5,630547142,FALSE,FALSE,0,FALSE
2460,419784,690530256,13/11/2017,01:17,pm,253,0,88,10,151937138,FALSE,FALSE,0,FALSE
2461,389369,556823347,13/11/2017,04:59,pm,68,0,13,4,763660972,FALSE,FALSE,0,FALSE
2462,945629,183586495,13/11/2017,10:50,pm,5,1,1,0,746913094,FALSE,FALSE,0,FALSE
2463,933454,183431786,13/11/2017,09:53,pm,137,0,27,9,262471809,FALSE,FALSE,0,FALSE
2464,939807,575826518,13/11/2017,01:02,pm,25,0,5,0,152952055,FALSE,FALSE,0,FALSE
2465,335422,877362985,13/11/2017,05:02,pm,54,0,16,4,299240319,FALSE,FALSE,0,FALSE
2466,960136,815741804,13/11/2017,01:03,pm,98,0,44,5,505990352,FALSE,FALSE,0,FALSE
2467,575319,679464010,13/11/2017,06:22,pm,138,1,48,2,506894495,FALSE,FALSE,0,FALSE
2468,736860,521984999,13/11/2017,03:52,pm,78,0,23,5,123950118,FALSE,FALSE,0,FALSE
2469,225338,213391844,13/11/2017,01:06,pm,65,0,13,0,382399492,FALSE,FALSE,0,FALSE
2470,417086,593915009,13/11/2017,04:42,pm,52,0,20,2,185006945,FALSE,FALSE,0,FALSE
2471,307957,795150191,13/11/2017,09:26,pm,90,1,9,5,701501434,FALSE,FALSE,0,FALSE
2472,512185,356463484,13/11/2017,12:54,pm,210,0,10,18,285173266,FALSE,FALSE,0,FALSE
2473,130184,680721950,13/11/2017,09:58,pm,37,1,1,1,428105716,FALSE,FALSE,0,FALSE
2474,863978,263903011,14/11/2017,00:56,am,172,0,8,10,697004155,FALSE,FALSE,0,FALSE
2475,583019,666061254,14/11/2017,08:22,am,27,2,8,2,369033225,FALSE,FALSE,0,FALSE
2476,232494,487542693,14/11/2017,06:16,am,12,0,3,0,664014739,FALSE,FALSE,0,FALSE
2477,592810,299288021,14/11/2017,06:03,am,77,0,26,6,720214128,FALSE,FALSE,0,FALSE
2478,170513,602995800,14/11/2017,00:32,am,16,0,0,0,677010619,FALSE,FALSE,0,FALSE
2479,121331,351683484,14/11/2017,12:02,am,58,0,17,4,505768141,TRUE,FALSE,0,FALSE
2480,675064,547691580,14/11/2017,07:07,am,54,1,2,1,956159681,FALSE,FALSE,0,FALSE
2481,306365,799353666,14/11/2017,07:25,am,136,0,47,5,235501796,FALSE,FALSE,0,FALSE
2482,879544,958138754,14/11/2017,06:03,am,30,0,9,1,242293816,TRUE,FALSE,0,FALSE
2483,948796,363242274,14/11/2017,08:41,am,54,0,27,1,369295988,FALSE,FALSE,0,FALSE
2484,886214,775348463,14/11/2017,08:41,am,29,0,11,1,909306192,FALSE,FALSE,0,FALSE
2485,333751,516745719,14/11/2017,09:39,am,45,0,15,2,365167097,FALSE,FALSE,0,FALSE
2486,603918,454741583,14/11/2017,08:42,am,107,0,5,3,996110160,FALSE,FALSE,0,FALSE
2487,920882,120809312,14/11/2017,10:00,am,48,1,9,3,354245990,FALSE,FALSE,0,FALSE
2488,207445,304196971,14/11/2017,11:00,am,77,0,26,5,234508763,FALSE,FALSE,0,FALSE
2489,937594,598693823,14/11/2017,09:13,am,21,1,6,1,380634518,TRUE,FALSE,0,FALSE
2490,950877,919281924,14/11/2017,00:54,am,64,0,22,0,862347985,FALSE,FALSE,0,FALSE
2491,300996,413064649,14/11/2017,11:30,am,146,0,73,10,555135916,FALSE,FALSE,0,FALSE
2492,565270,524707205,14/11/2017,01:38,am,43,0,10,4,385305194,FALSE,FALSE,0,FALSE
2493,432501,206538853,14/11/2017,07:22,am,82,0,16,1,389238069,FALSE,FALSE,0,FALSE
2494,205431,597231140,14/11/2017,09:31,am,188,0,75,13,779102816,FALSE,FALSE,0,FALSE
2495,423909,764310922,14/11/2017,01:16,am,74,0,11,7,335374672,FALSE,FALSE,0,FALSE
2496,597624,944692858,14/11/2017,12:01,am,86,0,38,6,641360612,FALSE,FALSE,0,FALSE
2497,356717,513459909,14/11/2017,12:07,am,58,0,5,4,141896848,FALSE,FALSE,0,FALSE
2498,819232,131014815,14/11/2017,12:37,am,29,0,2,2,559053748,FALSE,FALSE,0,FALSE
2499,756988,175609532,14/11/2017,06:48,am,185,0,92,3,448890362,FALSE,FALSE,0,FALSE
2500,927944,867253358,14/11/2017,07:17,am,138,0,55,9,682900331,TRUE,FALSE,0,FALSE
2501,297832,327439878,14/11/2017,06:08,am,101,0,30,5,499189233,FALSE,FALSE,0,FALSE
2502,710075,146591148,14/11/2017,10:14,am,120,0,42,3,128024719,FALSE,FALSE,0,FALSE
2503,970586,906890624,14/11/2017,08:22,am,95,0,23,0,443900459,FALSE,FALSE,0,FALSE
2504,171753,388769999,14/11/2017,03:06,am,2,0,0,0,292999566,FALSE,FALSE,0,FALSE
2505,133924,906209147,14/11/2017,10:16,am,1,0,0,0,849209680,FALSE,FALSE,0,FALSE
2506,903662,953131997,14/11/2017,04:09,am,105,1,21,2,268538448,FALSE,FALSE,0,FALSE
2507,858624,627381590,14/11/2017,03:47,am,13,0,2,0,646284691,FALSE,FALSE,0,FALSE
2508,575195,687815024,14/11/2017,03:19,am,156,1,7,4,748998929,FALSE,FALSE,0,FALSE
2509,904588,595561122,14/11/2017,00:32,am,15,0,1,0,345655457,FALSE,FALSE,0,FALSE
2510,386253,905943223,14/11/2017,00:42,am,196,0,68,11,325265644,FALSE,FALSE,0,FALSE
2511,691616,951711243,14/11/2017,03:00,am,184,0,46,3,495443864,FALSE,FALSE,0,FALSE
2512,873668,986933792,14/11/2017,05:48,am,88,0,8,7,320231139,FALSE,FALSE,0,FALSE
2513,706334,926645130,14/11/2017,09:22,am,130,1,58,13,282681203,FALSE,FALSE,0,FALSE
2514,357880,877291975,14/11/2017,08:09,am,100,0,45,3,878672449,FALSE,FALSE,0,FALSE
2515,945383,996120245,14/11/2017,12:21,am,121,0,60,12,664643785,FALSE,FALSE,0,FALSE
2516,692629,482986311,14/11/2017,01:00,am,114,0,51,11,296690880,FALSE,FALSE,0,FALSE
2517,892533,796391835,14/11/2017,05:52,am,68,0,10,2,541942070,FALSE,FALSE,0,FALSE
2518,718223,517656604,14/11/2017,07:47,am,18,0,8,1,172926058,FALSE,FALSE,0,FALSE
2519,240998,148381200,14/11/2017,03:00,am,101,0,35,10,706332343,FALSE,FALSE,0,FALSE
2520,384759,521757082,14/11/2017,10:47,am,0,0,0,0,967858644,FALSE,FALSE,0,FALSE
2521,834890,801853275,14/11/2017,01:42,am,197,0,59,7,976988154,FALSE,FALSE,0,FALSE
2522,444226,627363995,14/11/2017,07:24,am,192,0,86,19,397598888,FALSE,FALSE,0,FALSE
2523,339696,524774378,14/11/2017,09:52,am,114,1,39,10,164679285,FALSE,FALSE,0,FALSE
2524,288989,949724593,14/11/2017,07:20,am,59,0,17,1,941768789,FALSE,FALSE,0,FALSE
2525,181129,766690106,14/11/2017,00:19,am,7,1,3,0,970632531,FALSE,FALSE,0,FALSE
2526,711823,951236448,14/11/2017,01:58,am,164,0,8,13,425890499,FALSE,FALSE,0,FALSE
2527,988746,608944154,14/11/2017,01:14,am,68,0,10,4,329862971,FALSE,FALSE,0,FALSE
2528,256937,740802673,14/11/2017,11:54,am,212,0,106,10,144031989,TRUE,FALSE,0,FALSE
2529,153345,426669122,14/11/2017,07:08,am,8,0,3,0,336705665,TRUE,FALSE,0,FALSE
2530,329587,705773669,14/11/2017,02:45,am,121,0,6,4,139907939,FALSE,FALSE,0,FALSE
2531,892511,571913307,14/11/2017,01:42,am,67,0,23,2,797159032,FALSE,FALSE,0,FALSE
2532,258709,632241406,14/11/2017,02:32,am,67,0,20,0,545116383,FALSE,FALSE,0,FALSE
2533,287236,213289344,14/11/2017,08:01,am,52,0,7,5,478262639,FALSE,FALSE,0,FALSE
2534,202794,144066388,14/11/2017,04:04,am,85,0,34,4,387995679,FALSE,FALSE,0,FALSE
2535,978254,493926807,14/11/2017,10:34,am,148,0,59,13,815911978,FALSE,FALSE,0,FALSE
2536,151472,698951091,14/11/2017,00:42,am,21,0,9,1,766128612,FALSE,FALSE,0,FALSE
2537,805083,558524739,14/11/2017,11:11,am,307,0,138,15,844291018,FALSE,FALSE,0,FALSE
2538,161807,817503700,14/11/2017,05:53,am,215,0,96,8,458679435,TRUE,FALSE,0,FALSE
2539,887232,414309920,14/11/2017,11:05,am,12,0,1,0,680721950,FALSE,FALSE,0,FALSE
2540,115236,143196141,14/11/2017,06:51,am,278,2,111,11,187564196,FALSE,FALSE,0,FALSE
2541,390688,552505292,14/11/2017,12:16,am,30,0,7,2,187564196,FALSE,FALSE,0,FALSE
2542,531548,293212419,14/11/2017,00:33,am,88,0,39,4,519441063,TRUE,FALSE,0,FALSE
2543,128776,511057445,14/11/2017,09:25,am,53,0,7,0,215519256,FALSE,FALSE,0,FALSE
2544,283282,254553292,14/11/2017,08:59,am,49,0,7,3,795150191,FALSE,FALSE,0,FALSE
2545,747691,804767500,14/11/2017,07:06,am,112,0,56,7,232789836,FALSE,FALSE,0,FALSE
2546,343830,409557691,14/11/2017,10:21,am,153,0,53,13,656073300,FALSE,FALSE,0,FALSE
2547,905672,749916781,14/11/2017,03:48,am,116,1,23,6,564998396,FALSE,FALSE,0,FALSE
2548,928787,877625562,14/11/2017,04:44,am,2,0,0,0,871739538,FALSE,FALSE,0,FALSE
2549,824403,955045017,14/11/2017,05:57,am,255,0,25,25,274704791,TRUE,FALSE,0,FALSE
2550,497944,847847500,14/11/2017,00:56,am,131,0,52,3,650514843,FALSE,FALSE,0,FALSE
2551,613485,603142572,14/11/2017,08:16,am,61,0,18,4,683730970,FALSE,FALSE,0,FALSE
2552,796357,483116784,14/11/2017,01:08,am,110,0,27,8,963970775,FALSE,FALSE,0,FALSE
2553,264297,676634301,14/11/2017,12:00,am,6,0,0,0,916776700,TRUE,FALSE,0,FALSE
2554,816211,525639673,14/11/2017,04:02,am,74,0,11,5,995897985,FALSE,FALSE,0,FALSE
2555,520216,637779441,14/11/2017,07:36,am,56,0,22,5,289660457,FALSE,FALSE,0,FALSE
2556,117990,142972096,14/11/2017,06:31,am,48,0,12,2,446448882,FALSE,FALSE,0,FALSE
2557,579265,235848438,14/11/2017,03:34,am,41,0,2,2,749306239,FALSE,FALSE,0,FALSE
2558,828900,683055433,14/11/2017,09:09,am,69,0,24,4,336094487,FALSE,FALSE,0,FALSE
2559,427062,532839785,14/11/2017,10:20,am,28,0,11,2,783718050,FALSE,FALSE,0,FALSE
2560,176515,256078490,14/11/2017,11:19,am,84,0,21,0,914472279,FALSE,FALSE,0,FALSE
2561,718385,466125323,14/11/2017,03:00,am,23,0,8,0,283890119,FALSE,FALSE,0,FALSE
2562,703650,752423742,14/11/2017,07:58,am,58,0,2,1,377273947,FALSE,FALSE,0,FALSE
2563,778012,338706509,14/11/2017,00:05,am,85,1,29,4,371659170,FALSE,FALSE,0,FALSE
2564,597553,955723733,14/11/2017,04:14,am,48,0,21,1,995633147,FALSE,FALSE,0,FALSE
2565,258972,137206707,14/11/2017,10:04,am,159,0,39,14,791007537,FALSE,FALSE,0,FALSE
2566,919149,559181526,14/11/2017,09:50,am,8,0,2,0,454763513,TRUE,FALSE,0,FALSE
2567,448535,762393608,14/11/2017,05:33,am,123,0,18,4,446644605,FALSE,FALSE,0,FALSE
2568,719951,349407683,14/11/2017,11:42,am,113,0,11,3,152954172,FALSE,FALSE,0,FALSE
2569,300279,121741911,14/11/2017,05:18,am,61,0,18,1,972343808,FALSE,FALSE,0,FALSE
2570,626910,612252167,14/11/2017,09:25,am,67,0,13,4,289768056,FALSE,FALSE,0,FALSE
2571,728391,464486267,14/11/2017,10:52,am,43,0,10,1,738239742,FALSE,FALSE,0,FALSE
2572,770377,519577423,14/11/2017,01:58,am,169,0,25,11,855145812,FALSE,FALSE,0,FALSE
2573,420659,297133449,14/11/2017,00:07,am,143,0,14,10,479738008,FALSE,FALSE,0,FALSE
2574,740691,111192350,14/11/2017,00:59,am,47,0,16,0,241562454,FALSE,FALSE,0,FALSE
2575,630260,447752478,14/11/2017,07:38,am,8,0,2,0,170169084,FALSE,FALSE,0,FALSE
2576,936943,577695036,14/11/2017,07:21,am,179,0,26,16,733630196,FALSE,FALSE,0,FALSE
2577,697256,118219696,14/11/2017,01:11,am,10,0,3,1,997276383,FALSE,FALSE,0,FALSE
2578,382843,953171695,14/11/2017,11:01,am,162,2,16,11,717803452,FALSE,FALSE,0,FALSE
2579,407774,838489329,14/11/2017,12:39,am,63,0,9,5,780973707,FALSE,FALSE,0,FALSE
2580,450450,607652678,14/11/2017,12:42,am,4,0,1,0,808759581,FALSE,FALSE,0,FALSE
2581,849692,618720833,14/11/2017,07:10,am,26,1,3,1,722218299,FALSE,FALSE,0,FALSE
2582,542892,623246210,14/11/2017,09:55,am,11,0,4,0,753666482,FALSE,FALSE,0,FALSE
2583,329784,756659623,14/11/2017,12:35,am,28,0,14,2,714980338,FALSE,FALSE,0,FALSE
2584,128352,179105987,14/11/2017,11:01,am,25,0,8,0,596242571,FALSE,FALSE,0,FALSE
2585,989571,606098247,14/11/2017,11:52,am,100,0,5,8,464626124,FALSE,FALSE,0,FALSE
2586,299158,128901954,14/11/2017,09:46,am,120,0,36,4,169978154,FALSE,FALSE,0,FALSE
2587,279314,573750488,14/11/2017,08:49,am,102,0,10,8,679464010,FALSE,FALSE,0,FALSE
2588,980368,247099243,14/11/2017,03:51,am,118,1,35,7,318185064,TRUE,FALSE,0,FALSE
2589,444307,831957592,14/11/2017,04:30,am,35,0,1,0,749538006,FALSE,FALSE,0,FALSE
2590,566356,373774721,14/11/2017,02:44,am,173,0,43,6,697004155,FALSE,FALSE,0,FALSE
2591,951861,829488051,14/11/2017,11:38,am,66,0,3,5,870996338,TRUE,FALSE,0,FALSE
2592,291078,363835808,14/11/2017,09:20,am,139,1,6,2,740498404,FALSE,FALSE,0,FALSE
2593,152730,947600361,14/11/2017,00:36,am,131,0,13,3,747085819,FALSE,FALSE,0,FALSE
2594,290957,283952322,14/11/2017,07:29,am,251,1,12,17,980052722,FALSE,FALSE,0,FALSE
2595,218601,932697496,14/11/2017,03:55,am,98,0,4,3,201165683,FALSE,FALSE,0,FALSE
2596,131506,225044399,14/11/2017,12:06,am,115,0,40,8,548353538,FALSE,FALSE,0,FALSE
2597,353434,991578695,14/11/2017,05:32,am,172,0,68,10,265695532,TRUE,FALSE,0,FALSE
2598,167068,670615494,14/11/2017,05:58,am,132,0,52,5,720214128,FALSE,FALSE,0,FALSE
2599,360892,858531911,14/11/2017,00:51,am,120,0,60,12,961561701,TRUE,FALSE,0,FALSE
2600,853353,247805871,14/11/2017,01:19,am,60,0,3,1,931183054,TRUE,FALSE,0,FALSE
2601,805652,186584463,14/11/2017,06:10,am,1,0,0,0,771244440,FALSE,FALSE,0,FALSE
2602,188676,222286790,14/11/2017,01:15,am,21,0,8,1,986982066,FALSE,FALSE,0,FALSE
2603,950687,529200294,14/11/2017,01:13,am,51,1,2,3,165391700,TRUE,FALSE,0,FALSE
2604,357060,790142702,14/11/2017,12:15,am,92,0,13,2,943736201,FALSE,FALSE,0,FALSE
2605,856272,579216177,14/11/2017,12:55,am,105,1,26,9,377618848,FALSE,FALSE,0,FALSE
2606,855179,710371582,14/11/2017,11:31,am,123,1,43,4,187564196,FALSE,FALSE,0,FALSE
2607,706885,425286584,14/11/2017,07:07,am,133,0,39,9,639068964,TRUE,FALSE,0,FALSE
2608,480321,216164473,14/11/2017,07:15,am,34,0,11,2,871560005,FALSE,FALSE,0,FALSE
2609,809535,419479152,14/11/2017,09:41,am,178,1,35,3,315159614,FALSE,FALSE,0,FALSE
2610,211830,939367542,14/11/2017,05:53,am,121,0,42,3,667975547,FALSE,FALSE,0,FALSE
2611,617456,366020674,14/11/2017,07:30,am,37,0,5,1,534006037,FALSE,FALSE,0,FALSE
2612,765744,304595624,14/11/2017,06:40,am,45,0,15,4,380574976,FALSE,FALSE,0,FALSE
2613,577312,635062628,14/11/2017,09:04,am,279,0,125,5,736951366,FALSE,FALSE,0,FALSE
2614,832320,971104526,14/11/2017,10:32,am,128,0,32,5,534786962,FALSE,FALSE,0,FALSE
2615,750271,130480120,14/11/2017,00:37,am,35,0,5,3,774439928,FALSE,FALSE,0,FALSE
2616,264563,701327042,14/11/2017,09:53,am,11,0,3,0,250966162,FALSE,FALSE,0,FALSE
2617,185021,488602922,14/11/2017,02:29,am,92,0,36,0,949444650,FALSE,FALSE,0,FALSE
2618,165789,887371014,14/11/2017,00:34,am,40,1,12,3,666439389,FALSE,FALSE,0,FALSE
2619,452018,464198147,14/11/2017,04:50,am,5,1,2,0,974244229,FALSE,FALSE,0,FALSE
2620,312458,923262888,14/11/2017,11:42,am,23,0,2,2,781223360,FALSE,FALSE,0,FALSE
2621,965014,835157900,14/11/2017,04:54,am,212,0,10,12,594874844,FALSE,FALSE,0,FALSE
2622,140311,115226227,14/11/2017,05:17,am,166,1,41,13,216598179,FALSE,FALSE,0,FALSE
2623,470880,167919031,14/11/2017,02:38,am,59,0,14,1,290169182,FALSE,FALSE,0,FALSE
2624,397156,668695363,14/11/2017,02:05,am,68,0,30,2,309311652,FALSE,FALSE,0,FALSE
2625,290932,226671526,14/11/2017,01:55,am,63,0,15,6,834559932,TRUE,FALSE,0,FALSE
2626,524295,470322879,14/11/2017,07:20,am,52,0,13,5,617022283,FALSE,FALSE,0,FALSE
2627,791225,298382952,14/11/2017,04:14,am,3,0,0,0,570567279,FALSE,FALSE,0,FALSE
2628,646137,114843974,14/11/2017,07:26,am,130,0,32,6,999695876,FALSE,FALSE,0,FALSE
2629,431059,701064528,14/11/2017,02:33,am,65,0,32,1,122672744,FALSE,FALSE,0,FALSE
2630,788238,220778870,14/11/2017,10:13,am,60,0,15,3,238391065,FALSE,FALSE,0,FALSE
2631,759900,822188874,14/11/2017,10:23,am,6,0,0,0,563683064,TRUE,FALSE,0,FALSE
2632,885733,655226854,14/11/2017,00:11,am,178,0,80,16,973069637,FALSE,FALSE,0,FALSE
2633,482371,941988518,14/11/2017,11:45,am,194,0,87,11,252771950,FALSE,FALSE,0,FALSE
2634,821094,281949159,14/11/2017,07:55,am,1,1,0,0,790140143,FALSE,FALSE,0,FALSE
2635,377281,957994366,14/11/2017,09:44,am,106,0,53,2,299240319,FALSE,FALSE,0,FALSE
2636,232161,768455235,14/11/2017,08:49,am,68,0,17,6,797882521,FALSE,FALSE,0,FALSE
2637,739163,927669768,14/11/2017,12:13,am,25,1,6,0,922880837,FALSE,FALSE,0,FALSE
2638,179358,392676933,14/11/2017,06:52,am,95,0,28,4,481075973,FALSE,FALSE,0,FALSE
2639,606861,365501256,14/11/2017,02:55,am,115,0,23,5,517946589,FALSE,FALSE,0,FALSE
2640,634795,635078964,14/11/2017,00:31,am,47,0,14,4,492758886,TRUE,FALSE,0,FALSE
2641,426748,923676737,14/11/2017,09:20,am,56,0,11,3,520740431,TRUE,FALSE,0,FALSE
2642,228034,478891279,14/11/2017,05:14,am,31,0,10,1,631474759,FALSE,FALSE,0,FALSE
2643,171695,975667455,14/11/2017,09:14,am,44,0,13,1,597285423,FALSE,FALSE,0,FALSE
2644,974196,411224733,14/11/2017,09:12,am,206,0,72,18,481075973,FALSE,FALSE,0,FALSE
2645,771003,973167273,14/11/2017,11:20,am,77,1,7,4,494487821,TRUE,FALSE,0,FALSE
2646,755450,947565027,14/11/2017,08:36,am,63,0,25,0,166287069,FALSE,FALSE,0,FALSE
2647,518321,515073843,14/11/2017,03:28,am,197,0,68,9,875799072,TRUE,FALSE,0,FALSE
2648,811759,787763157,14/11/2017,01:21,am,146,0,14,1,614094321,FALSE,FALSE,0,FALSE
2649,755153,374755250,14/11/2017,11:27,am,93,1,32,2,741397487,FALSE,FALSE,0,FALSE
2650,834088,652540074,14/11/2017,09:28,am,125,0,37,7,552505298,FALSE,FALSE,0,FALSE
2651,412821,230932862,14/11/2017,00:59,am,0,0,0,0,150902023,TRUE,FALSE,0,FALSE
2652,728824,515828570,14/11/2017,06:34,am,147,0,73,5,416628097,FALSE,FALSE,0,FALSE
2653,757066,927725452,14/11/2017,00:44,am,88,0,39,1,627919970,FALSE,FALSE,0,FALSE
2654,859079,483283875,14/11/2017,11:29,am,172,1,17,13,541958772,FALSE,FALSE,0,FALSE
2655,162923,125979894,14/11/2017,10:26,am,71,1,7,4,366343974,FALSE,FALSE,0,FALSE
2656,845837,362550603,14/11/2017,12:32,am,39,0,19,3,189736942,FALSE,FALSE,0,FALSE
2657,281422,359348524,14/11/2017,09:28,am,6,0,0,0,998530280,FALSE,FALSE,0,FALSE
2658,989727,519562877,14/11/2017,11:26,am,91,0,27,5,831388464,FALSE,FALSE,0,FALSE
2659,445284,140338300,14/11/2017,02:10,am,99,0,19,5,918315935,FALSE,FALSE,0,FALSE
2660,177116,563896434,14/11/2017,05:05,am,40,0,12,1,398305041,FALSE,FALSE,0,FALSE
2661,649557,177111039,14/11/2017,11:42,pm,115,0,23,1,877351053,FALSE,FALSE,0,FALSE
2662,657610,698665618,14/11/2017,07:46,pm,24,0,6,1,654429290,FALSE,FALSE,0,FALSE
2663,475977,621035135,14/11/2017,06:49,pm,146,0,36,1,148743326,FALSE,FALSE,0,FALSE
2664,285589,193292722,14/11/2017,00:36,pm,137,0,34,12,547691580,FALSE,FALSE,0,FALSE
2665,612154,411725255,14/11/2017,01:07,pm,0,0,0,0,455063224,FALSE,FALSE,0,FALSE
2666,885651,278136083,14/11/2017,11:43,pm,30,0,9,2,271827095,FALSE,FALSE,0,FALSE
2667,582310,860177987,14/11/2017,11:22,pm,84,0,33,4,504227140,FALSE,FALSE,0,FALSE
2668,283758,463360503,14/11/2017,08:40,pm,18,0,0,0,568574112,FALSE,FALSE,0,FALSE
2669,404683,855804588,14/11/2017,09:39,pm,92,0,36,8,489218670,FALSE,FALSE,0,FALSE
2670,843970,646069364,14/11/2017,05:18,pm,74,0,25,2,662638612,FALSE,FALSE,0,FALSE
2671,351359,479194697,14/11/2017,09:18,pm,51,0,20,2,953171695,FALSE,FALSE,0,FALSE
2672,672914,690732046,14/11/2017,01:07,pm,160,0,32,12,881769106,FALSE,FALSE,0,FALSE
2673,176181,653937887,14/11/2017,10:45,pm,35,1,3,3,768259638,FALSE,FALSE,0,FALSE
2674,657927,976707217,14/11/2017,08:38,pm,70,0,31,1,993852056,FALSE,FALSE,0,FALSE
2675,653169,317039029,14/11/2017,12:06,pm,74,0,18,2,771244440,FALSE,FALSE,0,FALSE
2676,518002,689842041,14/11/2017,10:50,pm,74,0,29,6,569692140,FALSE,FALSE,0,FALSE
2677,595069,347323152,14/11/2017,12:18,pm,65,0,13,3,707514982,FALSE,FALSE,0,FALSE
2678,370268,966589490,14/11/2017,10:40,pm,47,0,7,0,655203663,FALSE,FALSE,0,FALSE
2679,741725,475245819,14/11/2017,05:05,pm,35,0,8,1,146744623,FALSE,FALSE,0,FALSE
2680,331085,935687844,14/11/2017,04:14,pm,10,0,0,1,198490956,FALSE,FALSE,0,FALSE
2681,465522,844576457,14/11/2017,07:56,pm,4,0,1,0,371937841,FALSE,FALSE,0,FALSE
2682,267820,387732793,14/11/2017,05:00,pm,84,0,4,5,166287069,FALSE,FALSE,0,FALSE
2683,146017,273922826,14/11/2017,11:57,pm,116,0,34,5,787625788,FALSE,FALSE,0,FALSE
2684,447212,214426178,14/11/2017,01:09,pm,153,0,38,12,355568896,FALSE,FALSE,0,FALSE
2685,704530,932056825,14/11/2017,12:36,pm,21,0,9,1,575817748,FALSE,FALSE,0,FALSE
2686,254523,504251765,14/11/2017,03:28,pm,171,0,85,6,635847886,TRUE,FALSE,0,FALSE
2687,751088,927490060,14/11/2017,09:07,pm,115,0,17,6,232055500,TRUE,FALSE,0,FALSE
2688,615841,647162350,14/11/2017,09:30,pm,121,0,36,10,828319295,FALSE,FALSE,0,FALSE
2689,944663,925330776,14/11/2017,11:58,pm,131,0,39,7,942599926,FALSE,FALSE,0,FALSE
2690,539654,639043297,14/11/2017,01:36,pm,114,0,11,4,702336555,FALSE,FALSE,0,FALSE
2691,218347,312512212,14/11/2017,12:45,pm,38,0,15,3,218577550,TRUE,FALSE,0,FALSE
2692,779615,772254649,14/11/2017,05:48,pm,25,0,5,2,926144922,FALSE,FALSE,0,FALSE
2693,682931,423565235,14/11/2017,07:10,pm,24,0,6,1,458679435,FALSE,FALSE,0,FALSE
2694,864969,466218877,14/11/2017,09:27,pm,96,1,33,5,170135318,FALSE,FALSE,0,FALSE
2695,904041,569485796,14/11/2017,01:22,pm,37,0,18,0,723527339,FALSE,FALSE,0,FALSE
2696,600790,563917368,14/11/2017,10:45,pm,91,0,22,5,630215508,TRUE,TRUE,10,FALSE
2697,820697,508785128,14/11/2017,12:36,pm,46,2,4,4,723527339,TRUE,FALSE,0,FALSE
2698,768792,462876963,14/11/2017,07:59,pm,54,0,21,3,959779858,FALSE,FALSE,0,FALSE
2699,122151,406901592,14/11/2017,07:17,pm,123,0,43,12,458779351,TRUE,FALSE,0,FALSE
2700,269543,529279210,14/11/2017,07:28,pm,107,0,16,4,791007537,FALSE,FALSE,0,FALSE
2701,261174,463726783,14/11/2017,06:06,pm,67,0,30,4,150902023,FALSE,FALSE,0,FALSE
2702,632518,198069480,14/11/2017,11:00,pm,26,0,6,2,598424507,FALSE,FALSE,0,FALSE
2703,617888,894625592,14/11/2017,04:24,pm,81,0,12,3,710559687,FALSE,FALSE,0,FALSE
2704,653647,632922149,14/11/2017,08:26,pm,88,0,39,6,595540093,TRUE,FALSE,0,FALSE
